mixer_116	T/D	2.000000	H/T	1.125000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	277.822222	Re	11.054195	Np	4.332720
mixer_117	T/D	2.000000	H/T	1.125000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	333.366667	Re	13.264238	Np	3.748841
mixer_118	T/D	2.000000	H/T	1.125000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	388.911111	Re	15.474281	Np	3.351423
mixer_119	T/D	2.000000	H/T	1.125000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	444.455556	Re	17.684325	Np	3.069241
mixer_120	T/D	2.000000	H/T	1.125000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	500.000000	Re	19.894368	Np	2.861995
mixer_121	T/D	2.000000	H/T	1.250000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	0.100000	Re	0.003979	Np	10558.538247
mixer_122	T/D	2.000000	H/T	1.250000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	55.644444	Re	2.214022	Np	19.372858
mixer_123	T/D	2.000000	H/T	1.250000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	111.188889	Re	4.424065	Np	9.866621
mixer_124	T/D	2.000000	H/T	1.250000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	166.733333	Re	6.634109	Np	6.725973
mixer_125	T/D	2.000000	H/T	1.250000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	222.277778	Re	8.844152	Np	5.183357
mixer_126	T/D	2.000000	H/T	1.250000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	277.822222	Re	11.054195	Np	4.283973
mixer_127	T/D	2.000000	H/T	1.250000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	333.366667	Re	13.264238	Np	3.707558
mixer_128	T/D	2.000000	H/T	1.250000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	388.911111	Re	15.474281	Np	3.315350
mixer_129	T/D	2.000000	H/T	1.250000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	444.455556	Re	17.684325	Np	3.036950
mixer_130	T/D	2.000000	H/T	1.250000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	500.000000	Re	19.894368	Np	2.832539
mixer_131	T/D	2.000000	H/T	1.375000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	0.100000	Re	0.003979	Np	10910.169150
mixer_132	T/D	2.000000	H/T	1.375000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	55.644444	Re	2.214022	Np	19.929298
mixer_133	T/D	2.000000	H/T	1.375000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	111.188889	Re	4.424065	Np	10.143247
mixer_134	T/D	2.000000	H/T	1.375000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	166.733333	Re	6.634109	Np	6.909843
mixer_135	T/D	2.000000	H/T	1.375000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	222.277778	Re	8.844152	Np	5.321160
mixer_136	T/D	2.000000	H/T	1.375000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	277.822222	Re	11.054195	Np	4.394387
mixer_137	T/D	2.000000	H/T	1.375000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	333.366667	Re	13.264238	Np	3.799952
mixer_138	T/D	2.000000	H/T	1.375000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	388.911111	Re	15.474281	Np	3.395108
mixer_139	T/D	2.000000	H/T	1.375000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	444.455556	Re	17.684325	Np	3.107435
mixer_140	T/D	2.000000	H/T	1.375000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	500.000000	Re	19.894368	Np	2.895981
mixer_141	T/D	2.000000	H/T	1.500000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	0.100000	Re	0.003979	Np	11248.696651
mixer_142	T/D	2.000000	H/T	1.500000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	55.644444	Re	2.214022	Np	20.714426
mixer_143	T/D	2.000000	H/T	1.500000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	111.188889	Re	4.424065	Np	10.538303
mixer_144	T/D	2.000000	H/T	1.500000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	166.733333	Re	6.634109	Np	7.173953
mixer_145	T/D	2.000000	H/T	1.500000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	222.277778	Re	8.844152	Np	5.519413
mixer_146	T/D	2.000000	H/T	1.500000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	277.822222	Re	11.054195	Np	4.552902
mixer_147	T/D	2.000000	H/T	1.500000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	333.366667	Re	13.264238	Np	3.931798
mixer_148	T/D	2.000000	H/T	1.500000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	388.911111	Re	15.474281	Np	3.507740
