index,y_true,y_pred,lims
463,3.1900600000000003,3.200325,27.86359077231695
464,2.023668,2.0402956,27.923771313941824
465,4.04877,4.0351887,27.983951855566698
466,4.476872,4.472221,28.044132397191575
467,4.568031,4.574112,28.10431293881645
468,9.218581,9.206423,28.164493480441323
469,6.987189,6.99748,28.224674022066196
470,3.770408,3.7869747,28.284854563691074
471,3.760357,3.7679906,28.345035105315947
472,18.465682,18.498653,28.40521564694082
473,2.506542,2.5091157,28.465396188565695
474,3.003611,3.0286772,28.525576730190572
475,2.720924,2.7187471,28.585757271815446
476,2.347498,2.3527927,28.64593781344032
477,3.015258,3.0401049,28.706118355065193
478,3.6015370000000004,3.615004,28.76629889669007
479,5.690666000000001,5.715384,28.826479438314944
480,5.259325,5.2654514,28.886659979939818
481,2.769301,2.7707586,28.946840521564692
482,3.6653710000000004,3.6789076,29.00702106318957
483,9.350376,9.392055,29.067201604814443
484,2.106385,2.1069195,29.127382146439317
485,3.064292,3.0733051,29.18756268806419
486,3.560515,3.579286,29.247743229689068
487,4.305341000000001,4.3059936,29.30792377131394
488,3.871171,3.868626,29.368104312938815
489,4.387293,4.3777,29.42828485456369
490,2.877734,2.8771477,29.488465396188566
491,4.183664,4.200188,29.54864593781344
492,2.426698,2.4349442,29.608826479438314
493,4.272431,4.27792,29.669007021063187
494,4.139663,4.1569467,29.729187562688065
495,2.492135,2.5039427,29.78936810431294
496,3.547725,3.5605116,29.849548645937812
497,5.054295,5.0555468,29.909729187562686
498,4.134657000000001,4.1415267,29.969909729187563
499,12.590037,12.592225,30.030090270812437
500,3.380859,3.3784132,30.09027081243731
501,5.731634000000001,5.7382097,30.150451354062184
502,5.268054,5.2780647,30.21063189568706
503,4.281851,4.2612906,30.270812437311935
504,4.120974000000001,4.120015,30.33099297893681
505,2.650963,2.645908,30.391173520561683
506,3.762541,3.7638712,30.45135406218656
507,7.316444999999999,7.336353,30.511534603811434
508,3.06231,3.0700736,30.571715145436308
509,3.0539469999999995,3.0618176,30.63189568706118
510,5.848980000000001,5.8577757,30.69207622868606
511,1.942686,1.9545517,30.752256770310932
512,2.906464,2.898202,30.812437311935806
513,7.033388,7.0512543,30.87261785356068
514,3.7680339999999997,3.7849977,30.932798395185554
515,1.774918,1.7797191,30.99297893681043
516,7.797683,7.8150945,31.053159478435305
517,9.889977,9.920269,31.11334002006018
518,3.412756,3.4206946,31.173520561685052
519,5.57194,5.5762763,31.23370110330993
520,2.940959,2.9484065,31.293881644934803
521,2.861931,2.8458636,31.354062186559677
522,3.711768,3.7561421,31.41424272818455
523,3.193937,3.2168663,31.474423269809428
524,6.935208,6.959985,31.5346038114343
525,3.4432870000000007,3.4736376,31.594784353059175
526,4.1888380000000005,4.245347,31.65496489468405
527,1.686936,1.7073572,31.715145436308926
528,2.682833,2.6909764,31.7753259779338
529,2.424996,2.4281213,31.835506519558674
530,9.686536,9.686412,31.895687061183548
531,2.841591,2.853458,31.955867602808425
532,1.8473929999999998,1.8733308,32.0160481444333
533,3.877349,3.8909194,32.07622868605817
534,3.2519930000000006,3.2535188,32.136409227683046
535,4.776212,4.7573266,32.19658976930792
536,3.2699500000000006,3.2652934,32.256770310932794
537,1.806349,1.8213704,32.316950852557675
538,2.778904,2.7851474,32.37713139418255
539,1.384903,1.3860646,32.43731193580742
540,3.248301,3.2541687,32.497492477432296
541,4.109426,4.1016216,32.55767301905717
542,4.266368,4.306141,32.61785356068204
543,2.643345,2.6515357,32.67803410230692
544,3.574517,3.5920181,32.73821464393179
545,4.7639190000000005,4.7737503,32.79839518555667
546,2.711592,2.7118595,32.858575727181545
547,5.521723000000001,5.516062,32.91875626880642
548,2.288742,2.3003922,32.97893681043129
549,2.669843,2.6757917,33.03911735205617
550,4.260117000000001,4.247907,33.09929789368104
551,3.858569,3.8586185,33.159478435305914
552,13.926499,13.971701,33.21965897693079
553,4.949997,4.9454365,33.27983951855567
554,4.50985,4.5150886,33.34002006018054
555,1.877141,1.8817438,33.400200601805416
556,3.263694,3.3137362,33.46038114343029
557,3.688657,3.6998544,33.52056168505516
558,3.360563,3.3727205,33.58074222668004
559,5.269622,5.2607713,33.64092276830491
560,2.896136,2.905322,33.701103309929785
561,2.432079,2.4293633,33.761283851554666
562,3.0282180000000003,3.0315986,33.82146439317954
563,2.192576,2.1900365,33.88164493480441
564,2.842191,2.8414423,33.94182547642929
565,2.774417,2.7860353,34.00200601805416
566,5.93116,5.9384894,34.062186559679034
567,2.085193,2.0805733,34.12236710130391
568,3.4593300000000005,3.4547472,34.18254764292878
569,2.176315,2.1843128,34.24272818455366
570,4.000771,4.0137167,34.302908726178536
571,9.147509,9.131543,34.36308926780341
572,4.0456,4.0337243,34.423269809428284
573,2.587121,2.5962913,34.48345035105316
574,4.755025000000001,4.7467895,34.54363089267803
575,2.149984,2.1590712,34.603811434302905
576,2.567581,2.5858152,34.66399197592778
577,3.177444,3.1835728,34.72417251755266
578,3.255497,3.2612123,34.78435305917753
579,2.791877,2.823975,34.84453360080241
580,2.14209,2.1528063,34.90471414242728
581,5.013905,5.023311,34.964894684052155
582,2.110741,2.1190073,35.02507522567703
583,1.956778,1.9742084,35.0852557673019
584,6.638569,6.634113,35.145436308926776
585,31.617875,31.693739,35.20561685055166
586,3.2086210000000004,3.2082436,35.26579739217653
587,13.935312999999999,13.958343,35.325977933801404
588,2.07224,2.0638409,35.38615847542628
589,4.336156,4.3368163,35.44633901705115
590,2.550286,2.5552235,35.506519558676025
591,4.977298000000001,4.9895105,35.5667001003009
592,4.400844,4.4110103,35.62688064192577
593,2.65272,2.6716623,35.687061183550654
594,4.813883000000001,4.8159895,35.74724172517553
595,2.627422,2.626934,35.8074222668004
596,3.766077,3.780949,35.867602808425275
597,3.313602,3.321859,35.92778335005015
598,1.826143,1.8321468,35.98796389167502
599,4.489785,4.505591,36.048144433299896
600,2.902937,2.9587805,36.10832497492477
601,2.526795,2.5399299,36.16850551654965
602,2.708171,2.737315,36.228686058174524
603,2.881165,2.898069,36.2888665997994
604,5.065764,5.089346,36.34904714142427
605,2.917656,2.9280982,36.409227683049146
606,2.109977,2.1110914,36.46940822467402
607,2.784999,2.7906504,36.52958876629889
608,1.951558,1.957037,36.58976930792377
609,4.556655000000001,4.578142,36.64994984954865
610,1.796778,1.8082093,36.71013039117352
611,3.095332,3.1166387,36.770310932798395
612,41.16031,41.334774,36.83049147442327
613,2.494196,2.5014193,36.89067201604814
614,1.9579779999999998,1.9697038,36.95085255767302
615,3.1368710000000006,3.1490626,37.01103309929789
616,4.455259000000001,4.461025,37.071213640922764
617,2.853653,2.8556075,37.131394182547645
618,3.159463,3.1471736,37.19157472417252
619,3.307523,3.3183753,37.25175526579739
620,2.059454,2.0808947,37.311935807422266
621,4.088676,4.128425,37.37211634904714
622,4.146316,4.153548,37.43229689067201
623,7.207071,7.2214503,37.49247743229689
624,3.6175849999999996,3.634247,37.55265797392176
625,4.618502,4.6178308,37.61283851554664
626,4.315977000000001,4.330682,37.673019057171516
627,2.458028,2.4769168,37.73319959879639
628,2.263706,2.273444,37.79338014042126
629,1.974343,1.9879133,37.85356068204614
630,2.364865,2.3823478,37.91374122367101
631,21.736539,21.847446,37.973921765295884
632,4.564449,4.562568,38.03410230692076
633,2.811123,2.8157957,38.09428284854564
634,3.481303,3.4963276,38.15446339017051
635,4.148022000000001,4.140963,38.214643931795386
636,2.960825,2.9630642,38.27482447342026
637,2.876577,2.8789475,38.335005015045134
638,2.410855,2.4271047,38.39518555667001
639,4.696506,4.723927,38.45536609829488
640,1.950855,1.9732738,38.515546639919755
641,2.965842,2.9715056,38.57572718154463
642,10.827039,10.833405,38.63590772316951
643,2.144074,2.1523857,38.69608826479438
644,2.506308,2.5145805,38.75626880641926
645,3.53503,3.5381787,38.81644934804413
646,1.9222879999999998,1.9089935,38.876629889669005
647,1.726679,1.7346494,38.93681043129388
648,4.922843,4.9214735,38.99699097291875
649,4.155444,4.1606,39.057171514543626
650,2.041658,2.041165,39.11735205616851
651,2.88029,2.8893118,39.17753259779338
652,4.78775,4.7954645,39.237713139418254
653,4.067553,4.088167,39.29789368104313
654,2.431997,2.443799,39.358074222668
655,3.190279,3.2032704,39.418254764292875
656,2.361641,2.3592303,39.47843530591775
657,2.270275,2.2728605,39.53861584754262
658,2.617812,2.6136158,39.598796389167504
659,4.156204,4.1647377,39.65897693079238
660,3.32082,3.3209527,39.71915747241725
661,3.387486,3.3960335,39.779338014042125
662,4.361029,4.3773446,39.839518555667
663,39.583043,40.365364,39.89969909729187
664,3.456179,3.4728658,39.959879638916746
665,3.158835,3.1663263,40.02006018054162
666,2.154038,2.1566863,40.0802407221665
667,2.176904,2.1841316,40.140421263791374
668,3.6832919999999993,3.6703756,40.20060180541625
669,4.207728000000001,4.202811,40.26078234704112
670,2.104875,2.1185455,40.320962888665996
671,2.029624,2.046089,40.38114343029087
672,3.9033319999999994,3.9373162,40.44132397191574
673,2.52896,2.5313342,40.50150451354062
674,10.488563,10.508107,40.5616850551655
675,2.015742,2.0219998,40.62186559679037
